Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
1670,1670.0,0.049941377068606,0.1053881617494923,0.0984596478249833,0.11859815894416,0.0860947794668378,0.1680314433485889,0.3014983155235477,0.0719881160737837
1671,1671.0,0.0498125636216464,0.1055947476511739,0.0987995031549043,0.1191185676401783,0.0853266861698018,0.1680141730784847,0.3013022661007474,0.0720314925830628
1672,1672.0,0.0496867986776321,0.1057823123931213,0.0991141673454662,0.1195952994587064,0.0846296903032911,0.168005075088916,0.3011179079229165,0.07206874880995
1673,1673.0,0.0495650350357087,0.1059508824438884,0.0994030128686994,0.1200279547693079,0.0840036520829184,0.1680034231317248,0.3009459154473365,0.0721001242204156
1674,1674.0,0.0494480902020862,0.1061006715720855,0.0996657331361044,0.1204166146696695,0.0834477361262735,0.1680084891232454,0.300786772028538,0.0721258931419972
1675,1675.0,0.049336651744271,0.1060468747935024,0.0999023134705899,0.1207617921018116,0.0829604893665501,0.1680195506086913,0.3006407841950309,0.0723315437195524
1676,1676.0,0.0492279164058932,0.1059736883299027,0.1001029010520021,0.1211350906089418,0.0825197153314513,0.1680190624069806,0.3005047292632541,0.0725168966015738
1677,1677.0,0.0491224847781767,0.1058835665642076,0.1002684399291848,0.1215345105530354,0.0821238757875668,0.1680071021177637,0.3003787580421359,0.0726812622279287
1678,1678.0,0.0490208700521742,0.1057788934901255,0.1004001473213148,0.1217824328317845,0.0819466097527567,0.1679838827818928,0.3002629111186635,0.0728242526512876
1679,1679.0,0.0489265262338465,0.1056649905181081,0.1005085479495925,0.1219902121994623,0.0818268550928526,0.167964860241753,0.3001601540811792,0.0729578536832054
1680,1680.0,0.0488396696706096,0.1055439196676689,0.1005948884841205,0.1221597851534993,0.0817600582169628,0.1679498050431725,0.3000702055114591,0.0730816682525069
1681,1681.0,0.0487604202025866,0.1054176084351548,0.1006605115289284,0.122293276605719,0.0817415913154449,0.1679384710039813,0.2999926840484238,0.0731954368597608
1682,1682.0,0.048730476281603,0.1053295106377649,0.1001234992692068,0.1224346264584478,0.0818084727265435,0.1680139326819655,0.3002187888627021,0.073340693081766
1683,1683.0,0.0487077067921648,0.1052391859099606,0.0995744853580059,0.1225441353731075,0.081913998804886,0.1680917558886279,0.3004533962784197,0.0734753355948272
1684,1684.0,0.0486916219860118,0.1051477601920616,0.0990201600995856,0.1226238923543582,0.0820532498229645,0.1681709262390341,0.3006933099612755,0.0735990793447083
1685,1685.0,0.048681714242877,0.1050562578402562,0.0984665978812521,0.1226760750257285,0.0822214607766248,0.1682505173153054,0.3009356001477272,0.0737117767702285
1686,1686.0,0.0486805977659702,0.1049687343735334,0.0979286565174206,0.1228125681142997,0.0824359833873333,0.1683453552944938,0.3011807391176307,0.073647365429318
1687,1687.0,0.0486397855458185,0.1048380480904331,0.0973506295267554,0.1229490142439572,0.0826067079299449,0.1683398718684204,0.301753371555323,0.0735225712393473
1688,1688.0,0.0486009500244324,0.1047071168809083,0.0967791899782998,0.1231258639941234,0.0827723701842339,0.1683181277392941,0.3023148165351325,0.0733815646635753
1689,1689.0,0.0485640819425184,0.1045770746050662,0.0962187936894252,0.1231720158170671,0.0830999116694984,0.1682809666955579,0.3028603784084188,0.0732267771724477
1690,1690.0,0.0485291584191032,0.1044489379744515,0.0956733558435262,0.1232595363936711,0.0834131380912327,0.1682293279498836,0.3033859950492559,0.0730605502788755
1691,1691.0,0.0484961443660153,0.1043236079232919,0.095146265372097,0.123387590729031,0.0837088297511258,0.1681642263221427,0.3038882149469247,0.0728851205893713
1692,1692.0,0.0484649938894973,0.1042018720068979,0.0948016935032192,0.1233936265009563,0.0839843025107198,0.1680867336805421,0.3043641704895098,0.0727026074186572
1693,1693.0,0.0484773183327576,0.1041260743670572,0.0945182378961205,0.1234831436813741,0.0842790464345831,0.1680812950333847,0.304478214753194,0.0725566695015285
1694,1694.0,0.0484934511068512,0.1040571832999783,0.0942643380705557,0.1235564035659259,0.0845691201467737,0.1680772801050249,0.3045677025706959,0.0724145211341941
1695,1695.0,0.0484711833842872,0.1039535303923891,0.0939979107799605,0.1235726326186861,0.0848104232646703,0.1686162533395331,0.3043425280417919,0.0722355381786814
1696,1696.0,0.048452077891957,0.1038571283574165,0.0937603730437438,0.1235748716323063,0.0850429198165232,0.1691510261882775,0.3040989091464119,0.0720626939233633
1697,1697.0,0.0484360094617605,0.1037682161281486,0.09355121128383,0.1235644972205642,0.0852651654934185,0.1696766709613471,0.3038411265101572,0.0718971029407735
1698,1698.0,0.0483860703659039,0.1036501691404253,0.0933329148143056,0.1235061097642312,0.0854391982202004,0.1700785499009315,0.3033158213923014,0.0722911664017004
1699,1699.0,0.0483065555586439,0.1035074898367013,0.0931089885675588,0.1234055029390618,0.0855685074613446,0.1703662462911796,0.3031134141248627,0.0726232952206471
1700,1700.0,0.0482306295238993,0.1033734800063198,0.0929116465484852,0.123297316514897,0.0856856842377092,0.17063653671724,0.3029095213484152,0.0729551851030339
1701,1701.0,0.0481294528786841,0.1032193730341685,0.0927109639884265,0.1231541505497963,0.0857615302619268,0.1713270553624991,0.3024724124129691,0.0732250615115292
1702,1702.0,0.0480065624504975,0.103048719704146,0.0925092817670817,0.1229809346575043,0.0857994201489698,0.1723888742185844,0.3018297800237788,0.0734364270294373
1703,1703.0,0.0478890427324448,0.1028885653958659,0.0923324008833191,0.1228060902001892,0.0858264548242115,0.1734189819179576,0.3011980765343212,0.0736403875116902
1704,1704.0,0.0477537223268837,0.1027156522264272,0.0921558004884088,0.1226077189551172,0.0858196399382702,0.1742912008802487,0.3008682403752318,0.0737880248094121
1705,1705.0,0.0476035180564041,0.1029873142179692,0.091981002087198,0.122389940863298,0.0857822121459072,0.1750115155384607,0.3003614351231167,0.0738830619676459
1706,1706.0,0.0474411380238335,0.1032272411531683,0.0918092911379597,0.1221565920639553,0.0857173246893189,0.1755865015445729,0.3001326674111716,0.0739292439760195
1707,1707.0,0.0472872101669714,0.1034717803908366,0.0916598625662538,0.1219293496770998,0.0856461589707586,0.1761138747100584,0.2999251958660565,0.0739665676519648
1708,1708.0,0.0471243126047866,0.1036817934242925,0.0915138664780151,0.1216917595433223,0.08555193853158,0.1765025428771799,0.2995578061662494,0.0743759803745739
1709,1709.0,0.0469546089645927,0.1038579081059414,0.0913720572669388,0.1214468700198121,0.0854375487293963,0.1767606782698999,0.299046540835812,0.0751237878076064
1710,1710.0,0.0468153181604338,0.104051594393989,0.0913297994167844,0.1207565107344285,0.08547988055726,0.1770729591609376,0.2985807413609529,0.0759131962152137
1711,1711.0,0.0466869346738908,0.1042413011220576,0.0913061317985328,0.1200828465419269,0.0855199813910305,0.1773415624772651,0.2981426620080056,0.0766785799872906
1712,1712.0,0.046554266992683,0.1043947599480952,0.09110547602122,0.119594131388131,0.0855422887063947,0.1778758622508825,0.2975800654044624,0.0773531492881309
1713,1713.0,0.0464155385206098,0.1045101305211667,0.0908984543876003,0.1191845666803593,0.0855228972649994,0.1782658885155304,0.2972742781757199,0.077928245934014
1714,1714.0,0.046272130366556,0.1045890487055084,0.0906867509356866,0.11868202782692,0.0854641218204024,0.1785187000844394,0.296851841151439,0.0789353791090481
1715,1715.0,0.0461405716652138,0.1046609024050083,0.0904930226128793,0.1182080236995339,0.0854041718736669,0.1787305304981679,0.2964623183854176,0.0799004588601122
1716,1716.0,0.0460180707906459,0.1047227572634759,0.0903086423864567,0.1176621614980796,0.0853203862330361,0.1790582397551216,0.2961033914118103,0.0808063506613739
1717,1717.0,0.0458952617388963,0.1047529941154696,0.0901300941008437,0.1171368218129534,0.0852247113806641,0.1792736790844702,0.2959875795679349,0.0815988581987678
1718,1718.0,0.0457729929091694,0.1047536513750544,0.0899581695357844,0.1166347952803427,0.0851188824772173,0.1793834580314935,0.2960987081127873,0.0822793422781509
1719,1719.0,0.0456520251069743,0.1047268647077038,0.0897935177042882,0.1161583629897363,0.085004565356252,0.1793945976814388,0.2964199053520054,0.0828501611016012
1720,1720.0,0.0455431153269348,0.1046950012114943,0.0894772437452447,0.1158888987846182,0.0848934294300845,0.1793749150836434,0.2967624363147282,0.0833649601032517
1721,1721.0,0.0454433220058786,0.1046560623455171,0.0891745652663665,0.115720829877022,0.0850862497136014,0.1793107401363171,0.297117917460221,0.0834903131950763
1722,1722.0,0.0453424609184008,0.1045907938775301,0.0888766891241528,0.1156399837348935,0.085238699571585,0.1791455407475835,0.2976526800589378,0.0835131519669162
1723,1723.0,0.0452505349454081,0.1045204415264492,0.0885948162524938,0.1154904858080465,0.0853699560112557,0.1789443963158093,0.2981890293813461,0.0836403397591911
1724,1724.0,0.0451673893646154,0.1044460367335281,0.0883298041119173,0.1152738383726939,0.0854793820455161,0.1787118299662172,0.2987212627912861,0.0838704566142257
1725,1725.0,0.0450928015813459,0.1040560527796152,0.0880822647281917,0.1151484844259805,0.0855666583644468,0.1784522534864965,0.2995567935346405,0.0840446910992828
1726,1726.0,0.0450264899903833,0.1036670257170522,0.0878525828128755,0.1151108407409269,0.0856317535500178,0.1781699334346771,0.3003755148673376,0.0841658588867294
1727,1727.0,0.044968122547614,0.1032825825865372,0.087640934356696,0.1151567012480313,0.0856748944373691,0.1775564621237318,0.3014832529763236,0.0842370497236968
1728,1728.0,0.0449101167177745,0.1028987376312987,0.0874423586055274,0.1152153396735897,0.0856956888702929,0.1768975783204217,0.3027029221595231,0.0842372580215719
1729,1729.0,0.0448526264691715,0.1025188795546628,0.0872571441176815,0.1152845019128021,0.0856953836925053,0.1764965801155812,0.3037228639011053,0.0841720202364902
1730,1730.0,0.0447957931751972,0.1021460262785652,0.0870854249407342,0.115362061990941,0.0856753279749149,0.1760566698328634,0.3048316903360665,0.0840470054707173
1731,1731.0,0.0447444808390869,0.1017875672214716,0.0867804149496086,0.1154839098284847,0.0856748291511038,0.1758900837552115,0.3057423575250492,0.0838963567299835
1732,1732.0,0.0446940244744143,0.1014410215380515,0.0864902309479963,0.1156099426116616,0.0856571163101119,0.1756858917313818,0.306724655270467,0.0836971171159154
1733,1733.0,0.0446444874289056,0.1011083077289951,0.0862159365581854,0.1157381258993,0.0856233767445139,0.1754474069447938,0.3075044851636886,0.0837178735316174
1734,1734.0,0.0446026742790797,0.1007977708829366,0.085965086900874,0.1158733639460575,0.0855883527983866,0.1752252514854496,0.3082223184506033,0.0837251812566124
1735,1735.0,0.0445682307668664,0.1005102986720369,0.086001003894122,0.1160135988955546,0.0855525231492442,0.1750200139752185,0.3088771764589725,0.0834571541879845
1736,1736.0,0.0445340167253002,0.1002397117165624,0.0860443143210248,0.1161501810696957,0.0855028313872264,0.1747848215260053,0.3095902656264458,0.0831538576277391
1737,1737.0,0.0445000139658156,0.0999866899786091,0.0860931709701152,0.1162817725423587,0.0854404858774083,0.1745226598827859,0.3103547048199318,0.082820501962975
1738,1738.0,0.0444723106185686,0.0997577763845737,0.0861580691142219,0.1164133256997341,0.0853789139112066,0.174279232196778,0.3110538684910483,0.0824865035838686
1739,1739.0,0.0444444562148322,0.0997906541340534,0.086224560500451,0.1165374312808012,0.0853064587319704,0.174012416422291,0.3115531462138576,0.0821308765017429
1740,1740.0,0.0444222322091708,0.0998447909249581,0.0863027965004842,0.1166590807922583,0.0852359088225517,0.1737656341600642,0.3119882655132795,0.0817812910772331
1741,1741.0,0.0443994906009043,0.0999059050833778,0.0863792058910823,0.1167714961450225,0.0851561647532046,0.1734986994749897,0.3124716278563123,0.0814174101951063
1742,1742.0,0.0443761999486519,0.0999720664955288,0.0864525860038347,0.1168741659837115,0.0850683221451671,0.1732141226321342,0.3129994770519229,0.0810430597390488
1743,1743.0,0.0443523460397767,0.1000415047748006,0.0865219019182828,0.1169667361377881,0.084973465231273,0.1729143994507995,0.3135678243704963,0.080661822076783
1744,1744.0,0.0443279301050154,0.1001126105836593,0.0865862796270832,0.117048997240158,0.0848726567432177,0.1726019863585449,0.3141725155728271,0.0802770237694942
1745,1745.0,0.0443077979608494,0.1001935970201486,0.0866546600828039,0.1171257030395139,0.0847765908323889,0.1723130946592031,0.3147175057221528,0.0799110506829393
1746,1746.0,0.044291722549661,0.1002826661571405,0.0867259592061954,0.1171966420081635,0.0846857539001722,0.1720482611304764,0.3152033150222806,0.0795656800259104
1747,1747.0,0.0442794589522643,0.1003781190332149,0.0865769499170345,0.1172616814394909,0.0846005314180285,0.1718077282905903,0.3158532256873512,0.0792423052620254
1748,1748.0,0.0442659177053797,0.1004687009099539,0.0864263222315938,0.1173159299750407,0.0845115523300232,0.171557654973939,0.3165312849959587,0.0789226368781109
1749,1749.0,0.0442557098125118,0.1005626887206976,0.0862800920924426,0.1173642720451221,0.0844287777397964,0.1713319307439742,0.3171496366210981,0.0786268922243571
1750,1750.0,0.0442486040171876,0.100658801993938,0.0861392820463434,0.1174068148755811,0.0843524149434725,0.1711303779343269,0.317708067814865,0.0783556363742853
1751,1751.0,0.0442443611676059,0.1007558670506933,0.086004758184452,0.1174437129620755,0.0842825863896246,0.1709525949310618,0.3182069863084588,0.078109133006028
1752,1752.0,0.0442427373976884,0.1008528180620442,0.0858772371269666,0.1174751617981366,0.0842193369395433,0.1707979825835733,0.3186473541869609,0.0778873719050865
1753,1753.0,0.0442586538723548,0.1009790305927918,0.0857724606392084,0.1175165586556344,0.0839604167081922,0.1703068215169983,0.3192227360787983,0.0779833219360215
1754,1754.0,0.0442765472507318,0.1011030160623523,0.085675551877414,0.1175528446121817,0.0837099839982565,0.1698407318033956,0.3197409748425865,0.0781003495530814
1755,1755.0,0.0442960409086645,0.1012237573221488,0.085586693156605,0.1175841678983082,0.0834696943846938,0.1694018672046039,0.3202026024034926,0.078235176721483
1756,1756.0,0.044316779881618,0.1013403713805597,0.0855059680598909,0.1176107115481946,0.0832409364540027,0.16899189385513,0.3206086636061958,0.0783846752144082
1757,1757.0,0.0443384322483607,0.1014521048171395,0.0854333704758293,0.1176326880889662,0.0830248446172027,0.168612022363537,0.3209606544744892,0.0785458829144753
1758,1758.0,0.0443606901458462,0.1013257702201706,0.0853688136289956,0.1176503344661266,0.0828223131832729,0.1682630412589525,0.3214930202726659,0.0787160168239695
1759,1759.0,0.0443779850297633,0.1011904546522968,0.0853068536018732,0.1176586218200033,0.0826287260140033,0.167918924252411,0.3220523787081066,0.0788660559215423
1760,1760.0,0.044390346618615,0.1010481157322727,0.0852475566787477,0.1176581095453713,0.082444830920606,0.1675811579341006,0.3224126192207269,0.0792172633495596
1761,1761.0,0.0443978591626905,0.1009005937211848,0.0851909640551216,0.1176493972644988,0.0822712121830989,0.1672510575817366,0.322799164065491,0.0795397519661777
1762,1762.0,0.0444006549202126,0.1007496046274361,0.0851370937064672,0.1176331145800046,0.0821083008324539,0.1671425359556246,0.3229971917363152,0.0798315036414858
1763,1763.0,0.0444033404244722,0.1006011678624412,0.0850903749209848,0.1176143441713066,0.0819608180557022,0.1670638450987528,0.3231484580402126,0.0801176514261274
1764,1764.0,0.0444058998457531,0.1004565125609746,0.085050559730212,0.1175935225149123,0.0818286958232219,0.1670127888427661,0.323256126450837,0.0803958942313228
1765,1765.0,0.0444083201981403,0.1003167071296982,0.0850173559265857,0.1175710629521552,0.0817117193029108,0.1669871142901357,0.3233234800734094,0.0806642401269646
1766,1766.0,0.0444061585608858,0.1001782320117923,0.0849860017853138,0.117751254578519,0.0816051110646416,0.1669579442713716,0.3232208981271049,0.0808943996003709
1767,1767.0,0.0444038841110284,0.1000463282888009,0.0849606152432759,0.1179285197205301,0.0815128897242949,0.1669498562034873,0.3230860808393383,0.081111825869244
1768,1768.0,0.0443972791736468,0.0999174061577823,0.0849366017052887,0.1180928749738431,0.0814302871048016,0.1669353125679923,0.3230001305293782,0.0812901077872668
1769,1769.0,0.0443865877448264,0.0997922015788086,0.0849138089042861,0.1182434575707131,0.0813569122582305,0.1669135737457576,0.3227636118392783,0.0816298463580992
1770,1770.0,0.0443720772887596,0.0996713467432253,0.08489209459534,0.1183796427523363,0.0812923280565154,0.1668840880482414,0.3225823341488956,0.0819260883666863
1771,1771.0,0.0443540334854314,0.0995553738977491,0.084871326745034,0.1185010257538208,0.0812360599498877,0.166846477056146,0.3222648636615574,0.0823708394503734
