Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
4221,4221.0,0.0727167852347507,0.0828661498522941,0.0771112429769713,0.1017783643317333,0.0773461797696143,0.089558119633293,0.2392545801261075,0.259368578075236
4222,4222.0,0.0731655229345965,0.0821204265264585,0.0772867859630344,0.1010923205772323,0.0776147007897964,0.0901329131857052,0.2381542887148763,0.2604330413083004
4223,4223.0,0.0734920211752163,0.0813537893794749,0.0774078289840265,0.1003755887828125,0.0778043709528827,0.09062096939472,0.2369999835291436,0.2619454478017236
4224,4224.0,0.0737565209714084,0.08062727821621,0.0775298936575269,0.0996402365722414,0.0778753910971643,0.0909802938867995,0.2357152024048103,0.2638751831938393
4225,4225.0,0.0739657797182787,0.0799473480985495,0.0776548597201747,0.0989006941302997,0.0778433090478943,0.0912265716859666,0.2349813236443641,0.2654801139544723
4226,4226.0,0.0741221533622173,0.0793150646520363,0.0777801118013553,0.0981618894682791,0.0777184155679649,0.0913664935413739,0.234166081359442,0.2673697902473312
4227,4227.0,0.0742624549123721,0.0787650742793148,0.0779374570136977,0.0974642250901019,0.0775774172058294,0.0914754722994315,0.2335278861740803,0.2689900130251723
4228,4228.0,0.0742589707288196,0.0781667297429328,0.077994194758162,0.0967302648249843,0.0779770225752533,0.0914425339575506,0.2326859475430619,0.2707443358692353
4229,4229.0,0.0742412402771864,0.0776459759550405,0.0780749444545118,0.0960432467718346,0.0783608559216553,0.0913838802814127,0.2318858659199516,0.2723639904184071
4230,4230.0,0.0746978784758098,0.0776872743656807,0.0786635103976078,0.0954378144224551,0.0785470024342199,0.0922766953152309,0.230921499710233,0.2717683248787628
4231,4231.0,0.0750909513417471,0.0777480760349631,0.0792172945674137,0.0948350237031226,0.0786674385952745,0.0930450425658099,0.2299602630260061,0.2714359101656629
4232,4232.0,0.0754282768364704,0.0778312147771933,0.0798866882799528,0.0942502321955609,0.0787329232352222,0.0937044696526934,0.2295115953375864,0.2706545996853205
4233,4233.0,0.0758410130247869,0.0773482963660016,0.0806500402852827,0.0937650439160774,0.0788296341947883,0.0943743303437911,0.2300219337051906,0.2691697081640813
4234,4234.0,0.0762317771897398,0.076917898557985,0.081404606948357,0.0933314932818019,0.0789106245895581,0.0950040255289133,0.230723047248784,0.2674765266548609
4235,4235.0,0.0766661720491629,0.0766063864280531,0.0822089030066197,0.0930139339044059,0.0784884141736549,0.0957259011211002,0.2317266350391167,0.2655636542778864
4236,4236.0,0.0771641944578683,0.0764336904025502,0.0830805345913907,0.0928345642833967,0.0781462490051585,0.0958666423551449,0.2336421443180034,0.2628319805864872
4237,4237.0,0.0776341442939837,0.0763072986884312,0.0839236946913143,0.0927010019964884,0.0777991890681562,0.0959650981116638,0.2355556564152282,0.2601139167347341
4238,4238.0,0.0780265102687879,0.07617622572408,0.084685179806257,0.092562382885521,0.0774035753912493,0.0959768933332254,0.2379720454517946,0.2571971871390847
4239,4239.0,0.078292746156283,0.0760374884594013,0.0853131616311864,0.0924158369192482,0.0769634575804357,0.0959058142163478,0.2407740027005457,0.2542974923365517
4240,4240.0,0.0785285168920392,0.0759360978399319,0.0859004249625689,0.0923064793857205,0.0765305443700711,0.095803716128901,0.2435092374820612,0.2514849829387061
4241,4241.0,0.0787388374789843,0.0758736593024569,0.0864538214066681,0.0922403374072213,0.0761127706273259,0.095683374339039,0.2464793712310488,0.2484178282072557
4242,4242.0,0.0789202561505296,0.0758430084485513,0.086963416536571,0.0922059636968323,0.0757089065672651,0.0955400294837015,0.249341141331052,0.2454772777854971
4243,4243.0,0.0791631346257855,0.075930558732683,0.0875177802466837,0.0922898108791321,0.0754108855765067,0.0955559867465609,0.251779591605884,0.242352251586764
4244,4244.0,0.0793763460889572,0.076041062487536,0.0880221450833993,0.092394471434544,0.0751285515073571,0.0955500522418269,0.2541349995867371,0.2393523715696426
4245,4245.0,0.079562700543654,0.076173094745522,0.0884804181197553,0.0925207682542675,0.0748651344253793,0.095528425325371,0.2563427299973885,0.2365267285886625
4246,4246.0,0.079889686812843,0.0764898490004145,0.0890592924720908,0.0928319414103409,0.0747880434693426,0.0956595581741968,0.257395473290752,0.2338861553700196
4247,4247.0,0.0801899718523831,0.076819685509974,0.0895909192652844,0.0931563915375686,0.0747294169362133,0.0957768634832877,0.2582982007456226,0.2314385506696664
4248,4248.0,0.0804632229348439,0.0771579976836382,0.0900747069873185,0.0934895464375628,0.0746879946490318,0.0958805509535264,0.259056886671301,0.2291890936827776
4249,4249.0,0.0807138672730944,0.0775050111612457,0.0905195143240601,0.0938361167400183,0.074666926734061,0.0959798581500671,0.2597184553133213,0.2270602503041323
4250,4250.0,0.080935386982814,0.0778501135622671,0.090912247009953,0.0943280047022898,0.0746581163178705,0.0960616857975963,0.260154926809726,0.2250995188174835
4251,4251.0,0.0811283197000996,0.0781898853406915,0.0912538659239048,0.0948089171534317,0.074660266125085,0.0961266443152213,0.2605248005379562,0.2233073009036102
4252,4252.0,0.081295570214054,0.078523437258027,0.0915500170880349,0.095281068771143,0.0746742340523243,0.0961797218648214,0.2607816521117347,0.2217142986398609
4253,4253.0,0.0814359029525734,0.0788459244939114,0.0917980231910893,0.095734220260697,0.074696567321016,0.0962173131931079,0.2609874974132074,0.2202845511743978
4254,4254.0,0.0815525245243839,0.079157146802699,0.0920040549952804,0.0961714945957173,0.0747281242228957,0.0962444273260649,0.2610974246523956,0.2190448028805635
4255,4255.0,0.0816466398304381,0.0794551184540114,0.0921702496124528,0.096590106748307,0.0747676668256258,0.0962618408418958,0.2611199263631358,0.2179884513241334
4256,4256.0,0.0817953159200089,0.0798139423728407,0.0923746863908941,0.097063494390941,0.0748897587088516,0.0972551981520034,0.2612150352326807,0.2155925688317799
4257,4257.0,0.0819277543307783,0.0801600894701764,0.092551967318734,0.0975262428653407,0.0750210684026208,0.098239260057718,0.261279274673649,0.213294342880983
4258,4258.0,0.0820403608709187,0.0804874723815942,0.0926952480205538,0.0979631078767848,0.0751554674533412,0.0991973283292213,0.2612781002662861,0.2111829148013
4259,4259.0,0.0821339926620914,0.0807946936965719,0.0928064957119372,0.0983723091214546,0.0752913029348103,0.1001224216472195,0.2612180651394988,0.2092607190864164
4260,4260.0,0.0822118722814534,0.0810829587817755,0.0928923240573578,0.0995168809816719,0.0754293342693106,0.1010131094142267,0.2610513816323727,0.2068021385818315
4261,4261.0,0.0821970032960799,0.0812734877554181,0.0928745885758907,0.1004724015094827,0.0754901687042815,0.1017083395998475,0.2615210462755434,0.2044629642834563
4262,4262.0,0.08216699107448,0.0814423307571012,0.0928320048232212,0.101384584269213,0.0755490994035083,0.102357069296728,0.2619450912439131,0.2023228291318354
4263,4263.0,0.0821259810648234,0.0815922989563349,0.0927721454686582,0.1022533032147355,0.0756080584359039,0.1029621232614353,0.2621140478454881,0.2005720417526208
4264,4264.0,0.0820733852439143,0.0817216822492739,0.0926931408617409,0.1030700217338201,0.0756643554757298,0.103517622723344,0.2622405465397431,0.1990192451724339
4265,4265.0,0.0824077135479125,0.0822280706904438,0.0929945209705993,0.1042285980807451,0.0761145191486699,0.1037055078206545,0.2620101078130075,0.1963109619279675
4266,4266.0,0.0827321912702983,0.0827139608696206,0.0932828983577321,0.105330925544422,0.0765599221436945,0.1038511831168754,0.2616863479265156,0.1938425707708415
4267,4267.0,0.0827066580509834,0.083505309736853,0.0932142215727225,0.1066958044564876,0.078436463635397,0.1042816115571023,0.2592421731335697,0.1919177578568844
4268,4268.0,0.0825752936846294,0.0841725813029615,0.0930336386281408,0.1078920867104882,0.080191187727491,0.105481860279129,0.2566772295515324,0.1899761221156277
4269,4269.0,0.0824339110135199,0.0848054266663134,0.0928401599554039,0.1090106831357042,0.0819026450029324,0.1066307769353875,0.2541383344042241,0.1882380628865146
4270,4270.0,0.0822849256948415,0.0854009599935509,0.0926370099140548,0.110048176350762,0.0835580475706321,0.1077220055658919,0.2516482717996451,0.1867006031106217
4271,4271.0,0.0821283264263659,0.0859546957348412,0.0924226643010243,0.1109977789041831,0.0851441854555154,0.1087458798465689,0.2492858560340368,0.1853206132974644
4272,4272.0,0.0820571900570076,0.086556025752616,0.0922909759612018,0.1119493736681876,0.086742873208265,0.1088803953920943,0.2462479151341153,0.1852752508265125
4273,4273.0,0.0819817076084653,0.0871122032669659,0.0921528661283162,0.1128111155517289,0.0882548949124835,0.1089491948163615,0.2432278697493341,0.1855101479663448
4274,4274.0,0.0819029162783357,0.0876220295182828,0.0920100535803888,0.113583067954404,0.089673644721175,0.1089578572676397,0.2402477369201343,0.1860026937596398
4275,4275.0,0.0818237982221161,0.0880869047243943,0.0918681634224777,0.1142702170083472,0.0909961256798424,0.1089160365267897,0.237411587588815,0.1866271668272177
4276,4276.0,0.0817451772929778,0.0885066752377597,0.0917285223171604,0.1148741715578923,0.0922187398639015,0.1088291991204326,0.2347333848989013,0.1873641297109745
4277,4277.0,0.0816677899875039,0.08888165382252,0.0915923017702305,0.1153972115079837,0.0933392478089726,0.1087027150891829,0.2320812590702947,0.1883378209433117
4278,4278.0,0.0814993656530392,0.0891196487223443,0.0913655886955404,0.1157472646832876,0.09426373389616,0.1084468807000639,0.229434291042994,0.1901232266065706
4279,4279.0,0.0813343212828367,0.0893156074037375,0.0911451393888134,0.11602356914173,0.0950861844973895,0.1081626292449542,0.2269744983717968,0.1919580506687419
4280,4280.0,0.0809871006373034,0.0892849052148599,0.0907456632794519,0.1160438680235442,0.0955105988572649,0.1076687762581354,0.2253542260942694,0.1944048616351711
4281,4281.0,0.0806495874410442,0.0892207091552438,0.090361263771864,0.1160057648606257,0.0958427303469392,0.1071634263856975,0.2238635445389635,0.1968929734996221
4282,4282.0,0.0803203631434685,0.0891231876349336,0.0899866313256965,0.1159078350138255,0.0960846630009101,0.1066451369396754,0.2224782445075604,0.1994539384339301
4283,4283.0,0.080003701962875,0.0889984592803928,0.0896281572896516,0.1157606621803821,0.0962448082413993,0.1061240065022699,0.2212740754556295,0.2019661290874
4284,4284.0,0.0798681808660379,0.0890171587252566,0.0894544772297439,0.1157373090539609,0.0954964100240168,0.1067721971436601,0.2215782993090762,0.2020759676482476
4285,4285.0,0.0797490531279846,0.0890167682675706,0.0893028726938282,0.1156796513399931,0.0946898187491581,0.1074203189944218,0.2218318031504985,0.2023097136765452
4286,4286.0,0.0796440598250262,0.0889973899369753,0.0891690304444821,0.1165880743439908,0.0938371087701284,0.107058275984728,0.2222218321921815,0.2024842285024881
4287,4287.0,0.0794619283557735,0.0888702072131586,0.0889616035846329,0.1181841584913901,0.0928605099662259,0.1065997959398119,0.222549015441864,0.2025127810071432
4288,4288.0,0.0792940120333669,0.088729090544499,0.0887718430257476,0.1197286313718314,0.0918639953897951,0.1061409255454633,0.2229800020098858,0.2024915000794111
4289,4289.0,0.0800517298088113,0.0885789148855421,0.0886040205300683,0.1212153501699557,0.0908615921572279,0.1055455057910863,0.2225247582016499,0.2026181284556586
4290,4290.0,0.0808148959223481,0.08842022453787,0.0884538938081565,0.1226314963979388,0.0898620498124264,0.1049598538847618,0.222154268640239,0.2027033169962594
4291,4291.0,0.0815753338790328,0.0882554578738308,0.0883211945498546,0.123969965850515,0.088875077690062,0.1043888495607478,0.2208637627965846,0.2037503577993724
4292,4292.0,0.0824519747412463,0.0882888903937219,0.0884075272034049,0.124442313227871,0.0892224198022459,0.1032054249727403,0.2181935008927012,0.2057879487660685
4293,4293.0,0.0831825903179721,0.0882544471080306,0.0884442045051659,0.124642665025993,0.0895212505584807,0.1019867356470979,0.2155622404077297,0.2084058664295301
4294,4294.0,0.0838919928846739,0.0882190836251619,0.0884977800995863,0.1247735567824951,0.0898332563817889,0.1008083185458303,0.2128348260952707,0.211141185585193
4295,4295.0,0.0844634014482291,0.0881263823861494,0.0885072470293753,0.1253862398162894,0.0900971364937171,0.099621067404,0.2101869364415977,0.2136115889806421
4296,4296.0,0.085003802422218,0.0880324547284481,0.0885263720411487,0.1259319026748031,0.0903645152137346,0.098487188686532,0.2076865484268194,0.215967215806296
4297,4297.0,0.0855108925558573,0.087938362570504,0.0885539980765904,0.1264117907469792,0.0906323688938324,0.0974126839381649,0.2053439157671941,0.2181959874508776
4298,4298.0,0.0860940431429567,0.0879561743950318,0.0887001098840902,0.1269387937418408,0.0910090826123126,0.0965134719205832,0.2032778003649139,0.2195105239382707
4299,4299.0,0.0866398166322992,0.0879745216855391,0.0888513977683672,0.1274029301371708,0.091380003228152,0.0956810154808844,0.2013812116482671,0.2206891034193202
4300,4300.0,0.087051254903529,0.0879455483749039,0.0889582121952821,0.1293931468162705,0.0916943817978374,0.0948693445780579,0.1996085437882377,0.2204795675458815
4301,4301.0,0.0873400580481259,0.0878754667325371,0.0890251228424923,0.1317250288220672,0.0919559192164777,0.0940856878436354,0.1979663218539549,0.2200263946407095
4302,4302.0,0.0874794904361963,0.0876954772969246,0.088981839870385,0.1337438685796111,0.0920936731138799,0.0932614693170095,0.1973843123610756,0.219359869024918
4303,4303.0,0.0874921857286028,0.0874274616508379,0.088848906379704,0.1354789637343339,0.0921277352122849,0.0924180782717579,0.19678049597857,0.2194261730439086
4304,4304.0,0.0873967512880486,0.0870889631778459,0.0886426773632741,0.1369534590070915,0.092907528010002,0.091571926476256,0.1961752127713472,0.2192634819061346
4305,4305.0,0.087273136250417,0.0867585969635509,0.0884407264820163,0.1383150330697166,0.0936688623273049,0.0907999333416659,0.1957110258903146,0.2190326856750138
4306,4306.0,0.0875222202226174,0.0861213931267658,0.0886414708280513,0.1399581876994217,0.0936916849547761,0.0927214505522898,0.1922038643970605,0.2191397282190173
4307,4307.0,0.0876359884956907,0.0853890106427107,0.0887343794669356,0.1413700793249476,0.0935813648668702,0.0944685468221351,0.1897391291137712,0.2190815012669389
4308,4308.0,0.0876157238457077,0.0845671800898419,0.0887181957718843,0.1425486042193459,0.0933412084248928,0.0960189710603589,0.1883261136611721,0.2188640029267962
4309,4309.0,0.0874841231205649,0.0836821554896606,0.0886130817223323,0.1444234956249672,0.0929956917377618,0.097395068045923,0.1868919580289019,0.2185144262298882
4310,4310.0,0.0873354541168478,0.0828309246747178,0.0885107996760434,0.1461700043402694,0.0926406241786819,0.098764145897874,0.1856167541548869,0.2181312929606786
4311,4311.0,0.0872840214635621,0.0821297316857503,0.0896343114753765,0.1478946146582425,0.0923916226215501,0.0992243268621649,0.1836084700131527,0.2178329012202008
4312,4312.0,0.0871095047410865,0.0813594735589392,0.0915275803955538,0.1493711592043285,0.0920294593706317,0.0995507877068076,0.1816493853607775,0.2174026496618753
4313,4313.0,0.0869259575235646,0.0806347593893368,0.093394698035289,0.1507096791102553,0.0916690722278145,0.0998536358353206,0.1798541710953492,0.21695802678307
4314,4314.0,0.0867361183326763,0.0799582819229184,0.0952196083462291,0.1519105916409795,0.0913138874537166,0.1001322040380317,0.1782243923208273,0.2165049159446211
4315,4315.0,0.0865425147576672,0.0793319822640298,0.0959882829581441,0.1539756484087142,0.090966936659207,0.1003861346254939,0.1767598032758665,0.2160486970508773
4316,4316.0,0.0862565501817903,0.0786661965375977,0.0965168405129992,0.1557159662402628,0.090539956863363,0.1014335338715394,0.1753676217870511,0.2155033340053966
4317,4317.0,0.0859721385327094,0.078053349389459,0.0969876435045883,0.1573102522145647,0.0901270389460945,0.1024482172814857,0.174136347095473,0.2149650130356255
4318,4318.0,0.0855530797453468,0.0779803865443768,0.0978878704704331,0.1561182777687127,0.0902170170098279,0.1039094207159544,0.1735483123794353,0.2147856353659131
4319,4319.0,0.0851420291214042,0.0788656401095873,0.0978189858343587,0.1548055886891807,0.0903212016758256,0.1053203801381485,0.1731075739885443,0.2146186004429506
4320,4320.0,0.0847235615841452,0.0796917617478358,0.0977350594635894,0.1541932471301976,0.0904183956705673,0.1065775180126822,0.1724789524585808,0.2141815039324018
4321,4321.0,0.0843194647902446,0.0805414465435883,0.0976039755570615,0.1535010643352393,0.0905251874112016,0.1077686882237284,0.1719798938128038,0.2137602793261326
4322,4322.0,0.0839323426333054,0.0814038413331369,0.0982650940407495,0.152743946255853,0.0906395492057331,0.1080552425021921,0.1716024323492524,0.2133575516797777
